audio_file,text,gender
096WOx_224.mp3,دي معلومه مهمه عشان الكوره بتنزل كاستر,male
03X0CM_431.mp3,قوم صلي يعني فاهم اتحول بس لواحد يعني في,male
07CDNY_867.mp3,عايزها جدا وهو بس اللي ممكن يدخلني فيها,male
0876TI_212.mp3,المخرج بلبسو,male
04cY4z_733.mp3,ايه واعتقد كمان ان هو في فرق,male
097Hh6_1249.mp3,نغني ودلوقتي ايه ج معاد الفقره واخد بالك,male
08k3rz_1283.mp3,لا,male
01ezwp_1545.mp3,بلادهم ويرجعوا هو ما هو ده بعد كده لكن,male
03UJGV_2100.mp3,يعني زي ما مخرج و سكريبت سكريبت رايتر,male
04rsyq_2131.mp3,بتاعه هو لوحده خلاص دي كراكتر الشخصيه,male
00pr6r_2214.mp3,بتحاول يزق تزق ده وخلي بالك برض يعني,male
079ex3_2217.mp3,بتيجي تشتغل في حاجه زي كده,male
02tJjg_257.mp3,"""كريستيان رادر""، مؤسس موقع تعارف
أمريكي شهير اسمه Okcupid.",male
08Oe82_369.mp3,"اعمل ""تندر""، واتدلع بالفيزا بتاعتك،",male
00q7dw_231.mp3,العربيه اوه فقلت طب مات يلا قمت راكن على,male
06rwLW_2581.mp3,في حته تانيه خالص دي دي حركه ذكيه دي,male
06PFM9_2613.mp3,كاتس بقى ايه الحاجه اللي انا ممكن اعملها,male
07VYDo_2706.mp3,ميديا مثلا انا مقصر السوش السوشيال ميديا,male
08cnQ2_2765.mp3,بتاع الشغل دي الشاشه بتاع اودي الشاشه,male
01t2BL_54.mp3,"- لأ، ابني.
- بقولّك، ابني!",male
04UF7W_159.mp3,وكتير من اللي كانوا مكملين في شغلهم،,male
0348wv_135.mp3,على انه لا ده بيوضح كتير وبيزود من,male
00CKx8_393.mp3,يشفي الناس وعشان يرزقهم وعشان كان عالم,male
04e9lN_507.mp3,لنا عن المؤمنين بشكل عام اللي وصلوا,male
049DyC_1063.mp3,ايه يعني المهم ان هي تبقى حاجه يا جماعه,male
02LyyB_138.mp3,نفسي الذنب يا جماعه بيعمل معانا حاجتين,male
01qTKt_176.mp3,اضطراب بيعمل له اضطراب نفسي هل ليه من,male
00GJV6_646.mp3,تنضف وتتاكد ان انت مش هتتوسخ,male
01hAsu_139.mp3,تحسبش,male
009beD_913.mp3,بتعلي صوتها مثلا لا هنا ضبط النفس مهم,male
02FL8J_1030.mp3,ان هو في الحاله دي انا دلوقتي باب الدعوه,male
04RPvC_1038.mp3,دي انت مش بتبقى ماشي كده مع نفسك لا انت,male
07hn6n_367.mp3,"خلّيني أقولّك إن الموضوع تبعاته
أكبر بكتير من مجرد سُفُن مسافرة بسلام،",male
06gt4f_8.mp3,بنعرفه والعالم بيعرفه وساكت اسرائيل في,male
049P4T_109.mp3,حمادي اذا بتلقي نظره على قوانين هي,male
0902V1_282.mp3,الفيلين من من مايزنر كان حد بيجي يقدمهم,male
05iD0b_970.mp3,رحت في داهيه ما عندي شهاده,male
01HjqX_1066.mp3,حجمه حجم كبير عند الناس او جزء من,male
04krFk_2403.mp3,جاهز,male
06ziRD_334.mp3,7% من وزنك ده بيقل فرصه الاصابه ومقاومه,male
08c6a3_140.mp3,متخان العصر جدا اتخانق معاه,male
02C0vM_281.mp3,2010,male
01K70G_515.mp3,"- صح ولا غلط؟ وقافش في نفسه كده
- اه.",male
02HFEY_684.mp3,"أو إن القٌرص النظام الفُلاني
اللي فيه الأقراص الفُلانية",male
00G9Pr_879.mp3,"زي ما قولتلك تاني
في بعض الأوقات",male
05bsbt_57.mp3,لا بنشوفه ولا بنحس بيه،,male
09LH2W_115.mp3,من افراز الميلاتونين في جسمنا واه,male
00y39X_230.mp3,"""(أبو حميد)، هي الحلقة دي
عن النباتات، مش عن أصدقائك، صح؟!""",male
05lcQU_167.mp3,المخيم لما بدهم يشاركوا بمظاهرات يروحوا,male
01DgKi_365.mp3,لله اول مره الله سبحانه وتعالى يمن علي,male
01eNLZ_212.mp3,سنه اه فيا حبيبي,male
08ZGHi_223.mp3,وعايز يخش معي قسم المسرح وكان في حوالي,male
06tCwe_540.mp3,بيحب الشخصيه المكروهه دي انت لازم تحب,male
03hRBx_915.mp3,بالخبره ما اقدرش اقول للناس في بدايتها,male
03Z3zt_1066.mp3,حوار كان مرعب يعني من الفرحه يعني فرحنا,male
03KcPd_1504.mp3,بعرفش ده عشان الاجال الجايه احنا انا,male
02c97v_95.mp3,انا كان عندي اعتراض على الانترو هو احنا,male
08tZFd_1174.mp3,ورايا طب ليه من ايه عشان,male
025fPk_328.mp3,الكورتيزون وده بيساهم بشكل كبير جدا في,male
019OTy_222.mp3,"نعرف نلاقيلها ترجمة
من كلمة واحدة بالإنجليزي،",male
03sBQm_17.mp3,كلمه مسؤوليه,male
04TyFM_314.mp3,الجماعه نال ميراثا في الارض وداوود,male
04bRUg_41.mp3,"أهلًا بكم في حلقة جديدة،
من برنامج ""الدحّيح""!",male
03Bp4T_21.mp3,لساتها مكمله ورمضان جاي واهلنا بغزي لسهم,male
09IfUE_155.mp3,تعرضها يعني هي شو شغله تعمل بتقول لك,male
01HtG5_39.mp3,ما يعني انا بسمعه جوه مخي انا عارف تملي,male
06fFNk_47.mp3,انا في دماغي,male
02Yyqz_50.mp3,جاله كده,male
041arn_315.mp3,سيدنا عبد الله بن عمر كان بيقول انه كان,male
07TxGu_364.mp3,لان صحابي التاني اللي عايز اتكلم عنه هو,male
05GBzv_116.mp3,الله سبحانه وتعالى كريم,male
04fIEc_459.mp3,سبحان الله الانسان يقارن ولكن مقارنه,male
07DWQ3_98.mp3,بنتكلم عن صفات عامله ازاي حطها مع بعض,male
01T9a1_40.mp3,والله بضرب قبل ما انام اي حاجه وخلاص بقى,male
08cQmZ_967.mp3,هسيب اسكندريه عشان اجي افشل بقى ما هم,male
08WoI7_157.mp3,عن الحكم العثماني ويتوسع يتوسع بالشام,male
00N9QY_208.mp3,يا ترى شو هي الحقيقه اللي بيطمح لها,male
08dOlU_1137.mp3,يشكرون ربنا,male
052pGD_1174.mp3,زي سيدنا اسماء تمام ثم جاء بها ابراهيم,male
04WCXT_176.mp3,شيكاغو في الينوي والخبير المشهوره عالميا,male
041aFn_230.mp3,الا انها في نفس الوقت ممكن بكل بساطه,male
04LLTJ_295.mp3,والله العظيم في ظل الظروف الاقتصاديه,male
06dn8h_440.mp3,الانسان ما بيعملش حاجه غير لنفسه اصلا,male
07aRfv_444.mp3,يعني بيقعد يتفرج على المفاهيم المنتشره,male
08YExB_990.mp3,الدعاء بقى بيعمل ايه,male
08M1wK_42.mp3,الحاجات,male
03xjGX_591.mp3,بعض امم بيقوللك انا انا هلحق اكسب قبليهم,male
02BOC6_879.mp3,انا عايز صغير وعايز احسها غير واهب بقى,male
08MpUD_1179.mp3,غالي لا لا لا في,male
08vloA_1273.mp3,بيحصل دلوقتي دي وجه نظري اي رقم انت اللي,male
06oAMn_1342.mp3,تعرفش تص وعندك خوف عشان انت معاك ناس,male
02ER7F_1352.mp3,كل حاجه الفلوس كل حاجه الفلوس مش عارف,male
04jvUO_355.mp3,للامور اللي حواليا اتغيرت اجي ابص على,male
05GYQt_423.mp3,ما اشتغلتش فيه يعني اتعلمت الليجا الليجل,male
06oz1I_721.mp3,والحاجات اللي ترفضها وت- رافضك ممكن ما,male
08Gm6W_747.mp3,بس ما يجيش الاخر يقول لك ايه تعالى,male
09BTVn_791.mp3,سجائر عادي تلاقي يعني لو انت اتفرجت على,male
065IfP_1667.mp3,ما زلت باستخدم ويندوز,male
06fvu1_1813.mp3,بتبقى 10 دقائق ربع ساعه بس بجانب الفيديو,male
08iIdL_1855.mp3,مجانيه الناس ما اهتمتش بيها يعني سامحني,male
09Hy7I_2009.mp3,النوتس لكن الحاجات اللي فيها كذا ستيب,male
05UcvL_89.mp3,مرتبطة جدًا بأفكارنا عن الخير والشر،,male
02z60K_135.mp3,"بس طبعًا على الناحية التانية،
كان الشيوعيين عندهم سردية معاكسة برضه،",male
04cnOV_296.mp3,بين اصدقائكم واشتركوا بالقناه وفعلوا زر,male
04TlLx_178.mp3,"مادخل خش كتير على التذكره انا عاوزها
علشان في معلومات مهمه جدا جدا جدا لاي حد",male
05M11H_212.mp3,"عروض ارخص لان هو بيكون حاجز التذكره مثلا
من فتره اكبر فبتبقى مغريه اكتر بس طبعا",male
07OL1v_484.mp3,"الخدمه ما يستغفل العملاء ايوه فهم عندهم
مش مساله هم راجل فاضي ما عند لا هو مدرك",male
08ODht_576.mp3,"او تدخلها بالصدفه تلاقي تجربه جدا جدا
انت",male
08qzXE_843.mp3,"لحد بالضبط كل كل الاوبشنز بتبقى متاحه
وبتختلف كل منحه في تفاصيلها عن الاخرى",male
09Ba44_968.mp3,"ممكن تتخيلها في الدنيا وبلد وبلد
رخيصه رخيصه جدا ط جدا لو هتقارن بالدول",male
02FXUF_308.mp3,‫ضعف قوتي,male
05lzHW_394.mp3,"‫قعدة كده مجلس من المجالس وبتكلم أنا والشباب
‫صحابنا وكده، فواحد دخل عليَّ وقالّي ايه",male
04AEze_550.mp3,‫اللي ربنا تاب عليه,male
00iuqX_586.mp3,‫يا آدم إن عصمتك,male
02umBn_696.mp3,‫فاحترامك لده لازم يكون زي احترامك لده,male
03dFHv_2055.mp3,جهاد نفس,male
02cJNn_2090.mp3,هو ورمضان بقوا في نفس الزمن,male
05881w_57.mp3,بريطانيه اوفا نواحي روما مكتوب بالعربي,male
04KkZm_10.mp3,ماشي ههه,male
07ornH_538.mp3,ممكن لو الفكره في ايه انا انا باعتبر ان,male
006vFl_1911.mp3,كبير من الناس,male
07NfQM_259.mp3,"إشي Vegan وإشي Keto
وإشي Low Calorie وإشي Carnivore",male
03VpRj_337.mp3,"الشيء الوحيد البشع في التُخن، صديقي الإنسان،
إنه خطر على صحتك.",male
02Vx0x_42.mp3,تؤ، تؤ، تؤ! اللي بعدها. بط إيه؟!,male
04GKcA_420.mp3,فممكن تطلع من الكلام التاني بحبة حاجات.,male
00h55D_17.mp3,مسامحني إلي؟,male
05Zlgd_230.mp3,أعلن هذه الأراضي,male
06awzI_283.mp3,بتصير يعني,male
02UMfe_358.mp3,شلون بدنا نصدقه؟,male
07fF36_81.mp3,لجنة بتقعد تبحث,male
08GLt4_248.mp3,بكون أخده البنك,male
00QhwT_315.mp3,هاد بزمانه أيام الثورة الفرنسية,male
03C86L_331.mp3,ويمين الوسط ويسار الوسط,male
05zSGw_17.mp3,قصدي كان برده يعني ردود افعالنا احنا,male
0247Tu_425.mp3,خيالك واولاد خيالك بيحبوك,male
00JMY1_862.mp3,ودول لسه لهم علي حق بس لازم برضو زي,male
06ah8Q_1033.mp3,جزاكم الله خيرا هي دي اخر حلقه في الموسم,male
06IY7t_197.mp3,الأطفال دُول أبرياء، وأرواح قابلة للتعلم.,male
07gsz7_258.mp3,كان هدفهم تقديس الأم بشكل مُبالغ،,male
07UWPI_67.mp3,صار فيه حدا ما عرفني من البياعين والناس,male
04B8Zu_6.mp3,وبيضلوا بقولوا عني اني ممثل,male
03p8Ce_67.mp3,لأختصر عليك الطريق يا حمادة الغالي,male
03jbzV_337.mp3,أحمق,male
01DwGs_137.mp3,الفصيحة القرار باعتماد اللغه العربيه,male
01zIlA_160.mp3,بريطانيا تتراجع للوراء خطوتين بدعمها,male
05PYKZ_177.mp3,وتؤثر في الناس حولك,male
01zR3X_400.mp3,كمدرب تنمية بشرية إني تابع ملفك,male
02iwme_240.mp3,مكانين بيلجو لهم الناس لانهم بكروا انهم,male
066jxD_171.mp3,ساعتها لسه جديده يعني ما كانش بقى في,male
02SuSO_925.mp3,فكره كمان الاجسام كده يعني انت لو,male
00OoSj_108.mp3,ها وريني بقى,male
04QamK_599.mp3,من امتك اللي وراك اللي هيخش النار فقال,male
00yj3O_17.mp3,فاحنا النهارده,male
053gIp_295.mp3,بس خلاص,male
06i5jO_23.mp3,انا يعني كده صعب كده صعب كنت متضايق جدا,male
05eLGg_220.mp3,سنه 12 سنه كان بيلعب في الملاهي انا كنت,male
04jXXH_71.mp3,الاحزاب بما في حزب البعث ثاني شيء بدكم,male
06CAXl_197.mp3,الوحده اللي كان بدهم يطبقوه برافو حماده,male
08m577_75.mp3,ناجي جبر,male
01XdPi_86.mp3,عزيزي، ما أسمحلكش تقول عليه جلده تخين!,male
00y7Iu_373.mp3,شخير، زئير، نهيم، زعيق، صويت، قرقرة.,male
03NghG_138.mp3,موجود في شكل قراس او كبسولات من نوع اسمه,male
05M8BQ_165.mp3,اللي بيجي منه الحشيش او الماريوانا وطبعا,male
06QmRv_675.mp3,بالعيد,male
016Ohw_745.mp3,فكر في حلول موفره حتى لو معكش فلوس حلول,male
01CVeL_27.mp3,الكربوهيدرات والبروتين دول على جنب عشان,male
02FXzY_271.mp3,ان الناس اللي بتاخد ادويه سيوله زي,male
028w93_284.mp3,مشهوره ممكن تحصل لاي حد اسمها هايبر,male
03NPLx_397.mp3,بسبب لبسهم الغريب.,male
07Lplz_779.mp3,"أول حاجة،
بسبب بُعد المسافة بينها وبين ""فرنسا""،",male
06SCLc_27.mp3,الكمبيوتر بتاعك هنج ولا بتاع مش زي ما لو,male
0033Cm_41.mp3,بحب ابويا وامي فاحنا المفروض نبقى بنعرف,male
02x53A_51.mp3,التواصل بالذات انصح بنظريه اسمها الديسك,male
02S3KJ_69.mp3,فمساحه,male
03qjGe_204.mp3,وفي العلاج المعرفي السلوكي فيه دايره كده,male
094YHL_331.mp3,"ولكن، بعد ما مات الأب، الإمام ""جعفر الصادق""،",male
07RJnP_237.mp3,"ممكن تدفع المريض،
أو المريضة، وهو دا الأكثر شيوعًا،",male
04J8A4_45.mp3,بيبقوا اخشى على نفسهم من الكبر فانت حتى,male
08Qrp1_341.mp3,وبتاع فدي يعني انا مش مش باقول ان الناس,male
07cfJr_43.mp3,"لحد ما دخل جوا جسمها عن طريق جنبها،
وبعد كدا، صحيت.",male
01dwV2_380.mp3,والرقبة عضلة الترباس أو...,male
06uSpG_433.mp3, موجودة أصلًا جوة الجلد بتاعنا,male
031BxQ_568.mp3,مش صح ومش قانوني!,male
0571t6_642.mp3,"عايز ارجّعنا تاني بقى
للحتة بتاعة الانستجرام",male
03NHyu_1645.mp3,"دلوقتي واحد مقتدر وعايز
يعمل تحديد الفك ومعاه ال20 باكو",male
05N3nJ_1742.mp3,"أنا كطبيب تجميل عارف
اللي المفروض يحصل",male
08HmO7_1836.mp3,"- بالظبط
- في حاجة تانية...",male
005kHu_1893.mp3,"احنا اتكلمنا عن الدهون
اتكلمنا على النحت",male
01StX6_49.mp3,خلاص بقى صح حجج طبعا صح تمر حجج اصل روح,male
08TeJN_518.mp3,حاجه بص بص ودلوقتي كمان احنا احنا عايشين,male
03AzMs_1369.mp3,موضوع كده الساعه صح الصبح طرح موضوع كده,male
08GCpI_105.mp3,"احنا جوا الشرق بقى، ما كناش عارفين
إن احنا في الشرق وإن هما في الغرب،",male
01t28a_333.mp3,"والله، يا عزيزي، ليس فقط التاريخ
هو اللي دمه خفيف،",male
01Csm0_30.mp3,يلّا، اثبتي مكانك.,male
04m7wA_82.mp3,ولا نستنى اكتشافات بطيئة ومتراكمة،,male
02pnHN_389.mp3,ولكن خلال معارك قوية للمقاتل,male
03r7Eu_376.mp3,بايه تطلع على السير بعد ساعه ونص بقى في,male
03X5x5_298.mp3,مش مشكله ماشي بس هي وصلت وقالت سمعتهم,male
01238I_361.mp3,الدار واعمل داردي وقفيه يعني اقصد ان فيه,male
05SGft_1204.mp3,يعني في ايه مالك,male
05zsBn_235.mp3,"بمعنى إنه فيه قصة
لكل حاجة في المكان دا نقدر نشوفها،",male
07mNNg_236.mp3,مثل انجلترا وفرنسا والبلاد الاوروبيه,male
05Wgra_181.mp3,امبراسيزر لحتى يشرف في شكل شخصي على,male
05ezos_510.mp3,مفصول عنهم تمام انا وانتم واحد في ناس ما,male
04n5LF_49.mp3,سيدنا عمر بن الجموح قبل الاسلام كان,male
033zQa_393.mp3,لما اجي اقول لك ابو جهل مين اللي قتلوا,male
06H4rt_154.mp3,الباحث توماس سيلي بج له تحيه للمتخصص,male
05C3rq_981.mp3,سنه ده على فكره ده سرعه رهيبه يعني في,male
07OFJQ_281.mp3,حياتي اوكي عم اشتغلت ولا افق شي الكهرب,male
08nXhI_316.mp3,فاكر ان انا بسمع مسلسل مش مش فاهم يعني,male
09INLV_341.mp3,اسمه كريم من من الكو ماليزيا برده مط لا,male
04AVv0_1109.mp3,خاطر نزود عدد مستمعين البودكاست عامه وفي,male
06frls_1304.mp3,بكتير في السن وهم ببترول برده كاو بويز,male
04NGLT_1812.mp3,بيقولوا كل الحاجات بتقول انه فيلم,male
030tNx_7.mp3,تاخذ صفه الوسواس القهري وبعدها بدات,male
05djBt_134.mp3,الحاجات من حواليك يا ترى ده كان في واحد,male
02P72l_112.mp3,الدليل دا بس محتاج متخصص يقدر يقراه.,male
06cSIj_406.mp3,"فدا معناه إن الضحية ماتت
وفضلت نايمة على ضهرها.",male
08B4qZ_512.mp3,"وبتشريح الجثة،
بيلاقي الأعضاء الداخلية محتقنة،",male
03Xz91_542.mp3,بأعمال وأفكار فيه إثارة وجاذبية،,male
08xNoq_24.mp3,لف غصين وعلى الهند هو شو بباله الارض,male
05XWsx_172.mp3,السؤال نفسها السؤال اللي علق مشانه قليل,male
05ppc2_514.mp3,والبعض بيعتقد انها اكثر موديل مكروه فيهم,male
05laoM_48.mp3,راحت الامبراطوريه الروسيه واجا محل,male
03q2hB_106.mp3,وروسيا وتركيا واحيانا بيجي قوه خارجيه,male
03Kbef_621.mp3,بالضروره,male
07MPFF_2325.mp3,طبعا استاذ استاذ,male
03LAqZ_43.mp3,العالم بالشوارع ورافعين على روسيا وعم,male
06bXwY_616.mp3,ان الاهل بيكون,male
01KS5q_638.mp3,ليا بيبص لي بالشكل ده,male
01i7e0_29.mp3,مختلف عن مع كامل,male
02bODU_415.mp3,عزومات بس ايزي ده اللي انا عايز اقوله,male
07eaTD_424.mp3,دي حلقه لوحدها بس ما فيش حد بيشتغل في,male
02lG8l_796.mp3,‫نسب النمو بتاعته مفيش,male
02neD2_879.mp3,‫ده حقيقي أوي,male
09A7GE_1109.mp3,"‫- الروبوتات ماسكين كور
‫- مقلدين...",male
018xkq_1263.mp3,‫ما بتكسبش منه,male
02vNBb_1416.mp3,"‫أوكي، فمثلًا السايس
‫بتاعي ده من او مجموعة...",male
07B7wv_1587.mp3,‫بقولّك ايه السجاير وحشة,male
05ojsR_1708.mp3,"‫مولود في بوقه معلقة
‫دهب و ده مولود من الصفر",male
027XUl_1896.mp3,‫ببتاع ب...,male
02wKTY_1924.mp3,‫ونبعت لأتنين يكسبوا مش واحد فقط,male
0575gV_235.mp3,ازاي اعرف ان شريك حياتي شخص نرجسي,male
04vQc7_189.mp3,يحفزك على ان انت تعمل مزيكا بتاعتك بان,male
068cZp_371.mp3,القاهره اعيش في حته مختلفه محافظات,male
05mqAv_732.mp3,بس شغال عليه من رمضان,male
06HnVy_1099.mp3,لطيف ولا مش لطيف اذا كان ممكن ينفع ما,male
05IlYP_1137.mp3,مستخدمين الحوار ده,male
041uM8_1496.mp3,[موسيقى],male
04SWCW_427.mp3,ان ظم والمشكله بقى ان كل ام في البيت ما,male
00k5AO_70.mp3,"على حسب المقال، فصاحة ""بينج""
ومبالغته في استخدام ألفاظ صعبة،",male
00Drdb_384.mp3,الأطفال الصينيين، عشان يتعلموا الكتابة،,male
0292gu_402.mp3,الحركة دي، يا عزيزي، كان لها صدى واسع جدًا،,male
06ZaEc_528.mp3,"العالم هو كمان انفتح قُدّام ""الصين"".",male
0179jG_37.mp3,"شكلها ""بوم بوم"" فعلًا!",male
02Oyqs_72.mp3,الالمانيه الجديده لليهود ولعلا المانيا,male
01zjuH_516.mp3,حلوين واخدين جنب والساحه فاضيه في النص,male
05VPy3_295.mp3,2 ايه ده ايه ده كونكت,male
01r0aZ_304.mp3,"اللي هي أكتر مدينة
فيها مهاجرين في ""نيوزيلاندا""،",male
034M3r_441.mp3,ناس احنا بنحبهم وبناخد بالنا منهم وبنرعاهم؟,male
045zEc_620.mp3,او كابدته قيام الليل عشرين سنه حتى تلذذت,male
074G62_175.mp3,"بالإضافة لتحقيق أهداف تانية مثلًا،
زي خسارة الوزن.",male
07VBgt_204.mp3,النواه نحط النواتين جنب بعض فيندمجوا,male
02JIEA_146.mp3,فعل زي ما هو عاوزه قفلنا بقى القصه,male
02F8Sn_277.mp3,وبعد المنطقه,male
02QYcA_573.mp3,وانا,male
0946K6_865.mp3,ماشي ممكن اكون دم ثقيل ممكن اكون بقول,male
08mhUk_1485.mp3,فيه النهارده موجوده باعتراف الناس,male
07RRTv_1496.mp3,بيتنافسوا على اعلى مستوى لان الناس ديت,male
05c4Pu_1609.mp3,لما كان واقف بيرقص,male
00G7lP_1671.mp3,والسؤال اصلا,male
028v2D_1679.mp3,لسه طبعا ما حدش فيكم قرب من الموضوع ده,male
02dtmn_231.mp3,دلوقتي يا جماعه اللي لسه لحد النهارده ما,male
08o7Pj_30.mp3,مدحت يا غالي ده كله عشان مصلحتك انت راجل,male
018UlY_299.mp3,عايزك تستشعر ان انت معاهم يعني القصه دي,male
008bwY_696.mp3,ربنا في الدنيا لكل اهل الدنيا في كل,male
062jYb_785.mp3,الكلب ده ماتعرف ليه عشان عد مع ناس,male
02NEPV_1006.mp3,عندي واحد صاحبي وكوي هو بيحبه هو بيحب,male
00BRWE_104.mp3,يتسبب لهم بمعاناه بوم بتنط له هي الخاصيه,male
01rECa_148.mp3,في فيديو واحد عشان عشان اعمل الشفت ده,male
099lcp_478.mp3,بعض يوم تاني فين مع بعض مع الشد لما,male
06Pjmu_497.mp3,توصل لها بقى شعور مؤذي جدا جدا يعني,male
020IzL_686.mp3,هيماني لاث كاميرات ومونت وبتاع ومايكات,male
08opsh_688.mp3,ريك ايديت مش عارف ايه كده ب حتى بتعمل,male
075wOS_862.mp3,ايه بقى تخيل انا انا اعش في قريه ما,male
04fcUp_2055.mp3,دايما ما بيحبش يعمل قدام الكاميرا تمام,male
04lDSY_207.mp3,"وبالتالي، ما حدش هيضطر يقتلها،
طالما هيلاقي النمور في المزارع.",male
04juMR_435.mp3,"أنا قصدي على أشخاص
بنشوفهم بصورة غير صورتهم الحقيقية.",male
085FOQ_8.mp3,خلّينا نسأل الأسئلة العشوائية الأول.,male
070FYR_154.mp3,"""الله! الواد دا موهوب!",male
0012xS_287.mp3,كان بيجيب حاجات برده كانت عشان الموضوع,male
027GVp_631.mp3,خلاص,male
06rFO7_672.mp3,انا قدامك معاك ولكن,male
04Nk3n_276.mp3,"but you respect the team spirit,",male
06FCYq_262.mp3,ومن اول يوم قررنا ان احنا لا حساباتنا,male
03CpOC_595.mp3,اللي فادك ممكن تكون قابلت حد بسبب,male
02UErZ_660.mp3,الرحله بتديك اسمك يعني في الاخر انت كل,male
05IaC7_478.mp3,الاثنين اجسامهم ملهاش اي علاقه ببعض اكيد,male
06wLIh_500.mp3,يعني هتزعل مني ناس كتير كده عشان انا,male
05FEon_765.mp3,سميث وشايفين,male
05GjRm_930.mp3,الموضوع ما كان يعني انا عرفتها من خلال,male
08ks3h_138.mp3,تقريبا نسخه من جامع السلطان احمد,male
08m6r8_97.mp3,انا بصراحه لازم اخلص المذاكره فخلصها,male
06Yyox_22.mp3,أنا ما ذاكرتش!,male
07jPft_378.mp3,"ضغوط الحياة العادية، والتغييرات الكبيرة،
 ممكن تعمل بعض الكوابيس،",male
05MGB2_162.mp3,البارت وكنت بكتشف يعني ايه بقى اصلا,male
01YW5i_592.mp3,يقدموا فين؟,male
0516WK_1133.mp3,"الحتة اللي أنت بتاخدها
منه قد إيه؟ يعني بعد",male
03aEzL_1162.mp3,الاستثمار الجريء,male
09J9xJ_407.mp3,حاجه انت لازم تبقى كويس عشان تعرف,male
050aia_422.mp3,ماما تعبانه بابا عيان اخويا تعب ل صديق,male
08boJR_130.mp3,بعد شوي وصلوا هالجماعة على الشواطئ,male
06AVBo_143.mp3,صحتك ضعيفه صدري دايما كان عمان جدا كنت,male
060eLL_977.mp3,اسمها بتا جسمك ان هي,male
029HzZ_1214.mp3,مبني على الموضوع افرست لان انا,male
04DVGo_1397.mp3,عندهم حتى لو هم مش كونديشن قوي او عندهم,male
02ZVVY_1449.mp3,حاجه زي كده لكن يعني كنا بنحط وقت اكتر,male
02lQ6c_1541.mp3,البتاعه دي وكنت كل اسبوع بروح اعمل بلاد,male
08EBJ6_1814.mp3,يعني طلعت جبل كنجارو اللي هو اعلى قمه,male
02VuLT_1816.mp3,دلوقتي خمس مرات تقريبا مانيه اوي معلومات,male
02NWoz_1824.mp3,اكونكاجوا اكونكاجوا اهجوا ده في,male
06ulRI_2031.mp3,الموضوع ده قبل كده فعيش حياتك انت عاوز,male
033pwY_2498.mp3,حاجات معينه هتبقى,male
03COYc_2739.mp3,واحده حكوميه مش كانتش كويسه قوي بترعى,male
03M4E2_104.mp3,كمان حجم الذخيرة التقيل,male
047Ris_322.mp3,بتحاربوا بالروسي؟,male
088C5E_529.mp3,"لمّا اتسمحله يبيع حقوق اسمه
لبراندات تجارية.",male
0414CW_7.mp3,وما تقعدش تسخن عليا وتقول لي يا كريم دخل,male
04WHSB_196.mp3,"ظهر في إعلان ""نايكي""، The Other Game،
ولكنه كان على الهامش،",male
00F3xk_379.mp3,"للاعب الرئيسي اللي بيعتمد عليه
""مانشستر يونايتد"" في إنهاء المباريات،",male
00EkPI_197.mp3,بين القوات النظامية عن طريق الأنفاق.,male
007l09_259.mp3,اللي بيخلّي كل تجربة مهمة للمعركة الجاية،,male
048mng_303.mp3,"لو كانت حركات المقاومة الفلسطينية
أو الغير فلسطينية",male
07U6BD_183.mp3,فمررت بكنيسه وكنائس النصارى فسمعت,male
03OdSu_253.mp3,وده اللي احنا فاهمينه وده اللي احنا,male
082iD0_937.mp3,والحلال يعني مش لازم اعرف تمام هو في,male
03AUDx_1395.mp3,في حد في حياتك تقول له بقول لك ايه انا,male
08aRdM_43.mp3,حبيبي شايف عمو احمد احمد الشوفير طلع رمز,male
00bCld_318.mp3,"""ما بالك بقى لو بقى فيه دراسات
بتمويل حقيقي للبحث عن مستقبل (أفريقيا)،",male
044yY2_1056.mp3,في اللبس وهنا برضو في البصر يبقى لو,male
06cBKj_5.mp3,باحد الروايات المشهوره في قصه اسلام,male
01S3KI_1150.mp3,وبعدين عملت العمليه بقى هو شاف رجلي هم,male
00cfLu_98.mp3,ده والله اعمى في اسلم فيعني كان بيصلي,male
04Ijcz_117.mp3,معدل العوائق اللي عنده هو هو هو حط,male
03uxIS_174.mp3,الموجيه المتوسطه او ميديم ويف كونز ودي,male
06iXib_922.mp3,بيدعوهم من التوحيد والخوف من ربنا,male
048Kp9_947.mp3,وبيتكسب وبيوت,male
04wi2b_1101.mp3,بس هو يعني هو دي دكتور احمد كان قال فيها,male
06mQk9_144.mp3,انستا شوب ده خلص طك طك طك طك انما نزله,male
07FnZu_391.mp3,السب او السفلى عزيزي المتهم بدل ما يتسجن,male
06WuY4_85.mp3,ب نطلع على على المستوى الاجتماعي والظروف,male
047ezT_203.mp3,ايه هو في حاجه ولا ايه انت بطلت ولا ايه,male
047oAU_880.mp3,واحد كان عنده فرصه انه يسمع من النبي صلى,male
02cEGa_70.mp3,وانا طبعا ده بلح بالنسبه لي انا بحب,male
0240Z7_537.mp3,هاتي بقى الكادر هنا بقى خلاص,male
067u3b_548.mp3,ان انا,male
00k7g1_597.mp3,جابك من من فرنسا على هنا,male
0512iS_740.mp3,حته خالص,male
04E0J8_337.mp3,"بس الأكيد، إننا لو عندنا
درجة ولو بسيطة من السيطرة على حياتنا،",male
08M4YA_243.mp3,انا لغايه ما بقيت خلاص,male
09CCq9_261.mp3,اعراض الاي دي اتش دي اكثر حده وسوق نتيجه,male
